"id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_verifications","host_identity_verified","neighbourhood","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","guests_included","minimum_nights","cancellation_policy","price"
"7860710","453540","2011-03-20","within a few hours","86%","100%","f","5","['email', 'phone', 'google', 'reviews', 'jumio']","t","Central Business District","Condominium","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Pets Allowed,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","2","1","strict","$110.00"
"7510776","8534462","2013-08-30","within an hour","100%","100%","t","48","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Central Business District","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Wheelchair Accessible,Kitchen,Doorman,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","2","strict","$199.00"
"6773472","7728376","2013-07-25","a few days or more","33%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","1","2","flexible","$170.00"
"7965184","37164701","2015-06-30","a few days or more","40%","100%","f","4","['email', 'phone', 'google', 'reviews']","f","Central Business District","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Pets Allowed,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials}","1","1","flexible","$135.00"
"9183380","8534462","2013-08-30","within an hour","100%","100%","t","48","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Central Business District","Apartment","Entire home/apt","5","2.0","2","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Wheelchair Accessible,Kitchen,Doorman,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","4","2","strict","$300.00"
"9201292","8534462","2013-08-30","within an hour","100%","100%","t","48","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Central Business District","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Doorman,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","2","strict","$219.00"
"7332364","26498843","2015-01-21","a few days or more","17%","100%","f","2","['email', 'phone', 'reviews']","f","Central Business District","Apartment","Entire home/apt","3","1.5","1","1","Real Bed","{TV,Wireless Internet,Air Conditioning,Pool,Kitchen,Gym,Elevator in Building,Hot Tub,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","0","2","moderate","$300.00"
"9028315","37164701","2015-06-30","a few days or more","40%","100%","f","4","['email', 'phone', 'google', 'reviews']","f","Central Business District","Apartment","Entire home/apt","5","2.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Essentials,Shampoo,Hangers,Iron,Laptop Friendly Workspace}","0","5","flexible","$235.00"
"9939025","50913131","2015-12-09","within a day","92%","100%","f","4","['email', 'phone', 'reviews']","f","Central Business District","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Pets Allowed,Gym,Pets live on this property,Dog(s),Cat(s),Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Essentials,24-Hour Check-in,Hangers,Laptop Friendly Workspace}","1","2","flexible","$59.00"
"8100190","4962900","2013-02-04","within an hour","99%","100%","f","169","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","5","2.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Doorman,Gym,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","1","2","strict","$156.00"
"935671","4962900","2013-02-04","within an hour","99%","100%","f","169","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","6","2.0","2","3","Pull-out Sofa","{TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","1","2","strict","$147.00"
"936177","4962900","2013-02-04","within an hour","99%","100%","f","169","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","6","2.0","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","1","2","strict","$135.00"
"922986","4962900","2013-02-04","within an hour","99%","100%","f","169","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","6","2.0","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","1","2","strict","$128.00"
"1200083","4962900","2013-02-04","within an hour","99%","100%","f","169","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Pool,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","1","2","strict","$104.00"
"935432","4962900","2013-02-04","within an hour","99%","100%","f","169","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","6","2.0","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","1","2","strict","$114.00"
"7517684","8554626","2013-08-31","within an hour","95%","100%","f","2","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Central Business District","Apartment","Private room","2","1.0","1","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Pool,Kitchen,Gym,Elevator in Building,Hot Tub,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","1","1","strict","$150.00"
"607788","103427","2010-04-04","within a day","87%","100%","f","84","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Central Business District","Apartment","Private room","6","2.0","1","3","Real Bed","{Cable TV,Elevator in Building,Heating,Washer,Dryer}","1","1","strict","$250.00"
"6278361","2392169","2012-05-16","within a day","90%","100%","t","1","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","Central Business District","Apartment","Shared room","2","1.0","1","2","Real Bed","{Kitchen,Heating,Smoke Detector,Fire Extinguisher,Essentials,Shampoo,Hair Dryer,Iron}","1","2","flexible","$40.00"
"936378","4962900","2013-02-04","within an hour","99%","100%","f","169","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Private room","4","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","1","2","strict","$126.00"
"7350870","37727926","2015-07-06","within an hour","80%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Central Business District","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Wheelchair Accessible,Pool,Kitchen,Doorman,Gym,Elevator in Building,Hot Tub,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Essentials,Shampoo}","1","1","strict","$365.00"
"92835","391714","2011-02-14","within an hour","100%","100%","f","2","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']","t","Central Business District","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","1","strict","$99.00"
"4009508","8534462","2013-08-30","within an hour","100%","100%","t","48","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Central Business District","Apartment","Entire home/apt","5","2.0","2","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Pool,Kitchen,Doorman,Gym,Elevator in Building,Hot Tub,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","20","strict","$350.00"
"935862","4962900","2013-02-04","within an hour","99%","100%","f","169","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","6","2.0","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","1","2","strict","$143.00"
"8187537","4874276","2013-01-28","within an hour","100%","100%","f","5","['email', 'phone', 'reviews', 'kba']","t","Central Business District","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Wheelchair Accessible,Kitchen,Doorman,Gym,Elevator in Building,Heating,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","3","strict","$110.00"
"10132385","3644622","2012-09-22","within a few hours","100%","100%","f","1","['email', 'phone', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Laptop Friendly Workspace}","1","1","strict","$100.00"
"9516114","46423635","2015-10-12","within a day","100%","100%","f","1","['email', 'phone', 'google', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","4","1.0","1","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Pool,Kitchen,Gym,Elevator in Building,Hot Tub,Heating,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer}","3","1","strict","$149.00"
"2749725","14068321","2014-04-09","N/A","N/A","N/A","f","1","['email', 'phone', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Free Parking on Premises,Smoking Allowed,Pets Allowed,Dog(s),Cat(s),Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Essentials}","2","3","moderate","$175.00"
"9813231","50550045","2015-12-04","within a day","96%","100%","f","6","['email', 'phone', 'linkedin', 'jumio']","t","Central Business District","Apartment","Entire home/apt","1","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Essentials,Shampoo}","2","2","strict","$150.00"
"8101251","4962900","2013-02-04","within an hour","99%","100%","f","169","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","5","2.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Doorman,Gym,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","1","2","strict","$143.00"
"5201816","661691","2011-06-03","within a few hours","92%","100%","f","163","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Central Business District","Other","Entire home/apt","2","1.0","0","1","Real Bed","{Cable TV,Wireless Internet,Pool,Kitchen,Gym,Elevator in Building,Hot Tub,Family/Kid Friendly,Washer,Dryer}","1","1","strict","$121.00"
"9329068","48416955","2015-11-07","within an hour","89%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Wireless Internet,Kitchen,Pets Allowed,Pets live on this property,Dog(s),Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Essentials,Shampoo}","1","1","flexible","$150.00"
"8704438","12197959","2014-02-13","within an hour","100%","100%","f","3","['email', 'phone', 'reviews', 'kba']","t","Central Business District","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials}","2","1","strict","$149.00"
"8052542","41122913","2015-08-11","within a few hours","80%","100%","t","2","['email', 'phone', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","4","1.0","1","3","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo}","2","2","flexible","$168.00"
"4251426","430709","2011-03-08","within a day","88%","100%","f","36","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","6","2.0","2","4","Real Bed","{Cable TV,Wireless Internet,Pool,Kitchen,Free Parking on Premises,Doorman,Gym,Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials}","1","3","strict","$245.00"
"6020744","8263503","2013-08-19","within an hour","100%","100%","f","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Gym,Elevator in Building,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials}","1","4","moderate","$129.00"
"4251235","430709","2011-03-08","within a day","88%","100%","f","36","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","6","2.0","2","4","Real Bed","{Cable TV,Wireless Internet,Air Conditioning,Pool,Kitchen,Free Parking on Premises,Doorman,Gym,Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials}","1","3","strict","$245.00"
"8093529","15454102","2014-05-13","within an hour","100%","100%","f","5","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Central Business District","Condominium","Entire home/apt","3","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Doorman,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","2","strict","$89.00"
"654734","3294357","2012-08-17","within a few hours","100%","100%","f","4","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","4","1.0","1","2","Pull-out Sofa","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo}","2","3","strict","$175.00"
"3489083","10372748","2013-12-01","within a day","64%","100%","f","10","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","5","1.0","1","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Pool,Kitchen,Gym,Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Essentials,Shampoo}","1","1","strict","$144.00"
"8691263","42446972","2015-08-25","within a few hours","93%","100%","f","1","['email', 'phone', 'reviews']","f","Central Business District","Apartment","Entire home/apt","4","1.0","1","3","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Gym,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Essentials,Shampoo}","2","1","strict","$188.00"
"3971934","8534462","2013-08-30","within an hour","100%","100%","t","48","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Central Business District","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Doorman,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","20","strict","$179.00"
"7732071","22501560","2014-10-13","a few days or more","40%","100%","f","1","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","5","2.0","2","2","Real Bed","{TV,Cable TV,Wireless Internet,Wheelchair Accessible,Pool,Kitchen,Pets Allowed,Gym,Pets live on this property,Dog(s),Cat(s),Elevator in Building,Hot Tub,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials}","1","5","moderate","$129.00"
"1251813","661691","2011-06-03","within a few hours","92%","100%","f","163","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Central Business District","Other","Entire home/apt","4","1.0","1","2","Real Bed","{Cable TV,Internet,Wireless Internet,Pool,Kitchen,Gym,Elevator in Building,Hot Tub,Family/Kid Friendly}","1","1","strict","$170.00"
"10247453","8619798","2013-09-04","within an hour","100%","N/A","f","1","['email', 'phone', 'facebook', 'jumio']","t","Central Business District","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Wheelchair Accessible,Pool,Kitchen,Doorman,Gym,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","1","2","strict","$150.00"
"6740521","755725","2011-06-28","N/A","N/A","N/A","f","1","['email', 'phone', 'facebook', 'reviews']","f","Central Business District","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Wireless Internet,Air Conditioning,Kitchen,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,First Aid Kit,Shampoo}","4","1","moderate","$276.00"
"2955782","15082394","2014-05-04","within an hour","100%","100%","f","3","['email', 'phone', 'facebook', 'reviews', 'manual_offline']","t","Central Business District","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Doorman,Elevator in Building,Family/Kid Friendly,Washer,Dryer,Essentials,Shampoo}","2","2","strict","$135.00"
"6691324","23316664","2014-11-03","within an hour","100%","100%","t","2","['email', 'reviews', 'jumio']","f","Central Business District","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Hot Tub,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","2","strict","$150.00"
"8568567","38404316","2015-07-13","within an hour","100%","100%","f","1","['email', 'phone', 'google', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","3","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Elevator in Building,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","1","1","strict","$140.00"
"1251707","661691","2011-06-03","within a few hours","92%","100%","f","163","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","Central Business District","Other","Entire home/apt","2","1.0","0","1","Real Bed","{Cable TV,Wireless Internet,Pool,Kitchen,Gym,Elevator in Building,Hot Tub,Family/Kid Friendly,Washer,Dryer}","1","1","strict","$121.00"
"10125020","40753107","2015-08-07","within a day","100%","100%","f","1","['email', 'phone', 'reviews']","f","Central Business District","Apartment","Entire home/apt","4","1.0","0","2","Real Bed","{}","1","1","flexible","$175.00"
"931785","4962900","2013-02-04","within an hour","99%","100%","f","169","['email', 'phone', 'linkedin', 'reviews', 'jumio']","t","Central Business District","Apartment","Entire home/apt","6","2.0","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Pool,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","1","2","strict","$147.00"
"7763613","21153266","2014-09-10","within a few hours","90%","100%","f","1","['email', 'phone', 'facebook', 'google', 'reviews', 'kba']","t","Central Business District","Condominium","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Wireless Internet,Air Conditioning,Wheelchair Accessible,Kitchen,Free Parking on Premises,Doorman,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Smoke Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","4","1","moderate","$149.00"
"9574602","74305","2010-01-27","within a few hours","94%","100%","f","34","['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']","t","Central Business District","Apartment","Entire home/apt","6","2.0","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Wheelchair Accessible,Pool,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Hot Tub,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","1","7","strict","$150.00"
"9024838","8534462","2013-08-30","within an hour","100%","100%","t","48","['email', 'phone', 'facebook', 'reviews', 'kba']","t","Central Business District","Apartment","Entire home/apt","5","2.0","2","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Doorman,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","4","2","strict","$300.00"
"8427227","15942582","2014-05-24","within an hour","100%","100%","f","5","['email', 'phone', 'linkedin', 'reviews', 'kba']","t","Central Business District","Condominium","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Pets Allowed,Doorman,Gym,Pets live on this property,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Suitable for Events,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","2","1","strict","$115.00"
"6993019","13877700","2014-04-04","within a day","100%","N/A","f","1","['email', 'phone', 'reviews', 'kba']","t","Central Business District","Condominium","Entire home/apt","4","2.0","2","2","Real Bed","{TV,Wireless Internet,Wheelchair Accessible,Pool,Kitchen,Doorman,Gym,Elevator in Building,Hot Tub,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials}","1","7","strict","$290.00"
"6746826","35324206","2015-06-08","within an hour","100%","100%","t","2","['phone', 'linkedin', 'reviews', 'kba']","f","Central Business District","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{Internet,Wireless Internet,Pool,Kitchen,Gym,Elevator in Building,Hot Tub,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","2","1","strict","$129.00"
"3592838","18099944","2014-07-14","within an hour","93%","100%","f","1","['email', 'phone', 'reviews', 'kba']","t","Central Business District","Apartment","Entire home/apt","3","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Wheelchair Accessible,Kitchen,Free Parking on Premises,Gym,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo}","0","1","moderate","$175.00"
