"id","picture_url","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_picture_url","host_total_listings_count","host_verifications","host_identity_verified","latitude","longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","amenities","price","guests_included","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","cancellation_policy","reviews_per_month"
"22212","https://a2.muscache.com/im/pictures/61486687/3df02547_original.jpg?aki_policy=large","25188","2009-07-10","within a few hours","89%","45%","f","https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium","558","['email', 'phone', 'reviews', 'jumio']","t","42.349954481812766","-71.08660245393479","Apartment","Entire home/apt","5","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly}","$285.00","1","2","23","2011-03-15","2016-08-12","84","9","9","10","9","10","8","super_strict_30","0.34"
"12621291","https://a2.muscache.com/im/pictures/449131d9-ef61-4618-9cd7-e3ea968a911e.jpg?aki_policy=large","3715298","2012-09-30","within an hour","100%","100%","f","https://a2.muscache.com/im/users/3715298/profile_pic/1349017489/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']","t","42.35299010674897","-71.07811942605788","Apartment","Entire home/apt","3","1.0","0","1","Real Bed","{Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Smoke Detector,Fire Extinguisher,Hangers,Iron,Laptop Friendly Workspace}","$199.00","3","2","11","2016-05-01","2016-09-03","96","10","9","10","10","10","10","moderate","2.54"
"12914154","https://a2.muscache.com/im/pictures/2d23aa11-a4d8-4f49-af06-d85faa665266.jpg?aki_policy=large","41538684","2015-08-15","within a few hours","98%","65%","f","https://a1.muscache.com/im/users/41538684/profile_pic/1439648540/original.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'reviews', 'jumio']","t","42.350079796620435","-71.08920626226526","Apartment","Entire home/apt","3","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron}","$120.00","1","3","5","2016-06-06","2016-08-28","100","10","10","10","10","10","9","strict","1.60"
"414419","https://a2.muscache.com/im/pictures/28611929/d8730bbc_original.jpg?aki_policy=large","2027295","2012-03-28","within an hour","100%","100%","f","https://a1.muscache.com/im/users/2027295/profile_pic/1373938887/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.3538695963596","-71.07972258052565","Loft","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Pets Allowed,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$175.00","1","2","312","2012-04-23","2016-08-20","92","9","9","10","10","10","9","strict","5.85"
"21337","https://a2.muscache.com/im/pictures/ceaace5d-5855-4824-b872-ca513f1826f5.jpg?aki_policy=large","25188","2009-07-10","within a few hours","89%","45%","f","https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium","558","['email', 'phone', 'reviews', 'jumio']","t","42.34642477551046","-71.07827018647993","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Elevator in Building,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Essentials}","$329.00","4","4","11","2010-10-24","2015-03-12","86","9","9","10","10","10","8","super_strict_30","0.15"
"5919529","https://a1.muscache.com/im/pictures/75998132/66849f89_original.jpg?aki_policy=large","24196977","2014-11-26","within a few hours","100%","0%","t","https://a1.muscache.com/im/users/24196977/profile_pic/1430102644/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.35037049424831","-71.07034497025259","House","Entire home/apt","6","2.5","3","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","$550.00","1","3","15","2015-05-26","2016-07-15","100","10","10","10","10","10","10","moderate","0.96"
"5870309","https://a1.muscache.com/im/pictures/73127561/8492f330_original.jpg?aki_policy=large","30283594","2015-03-30","within a few hours","98%","55%","f","https://a2.muscache.com/im/users/30283594/profile_pic/1427748834/original.jpg?aki_policy=profile_x_medium","749","['email', 'phone', 'reviews', 'jumio']","t","42.34507409996456","-71.08048462854535","Apartment","Entire home/apt","5","2.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Essentials,Shampoo,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_50}","$319.00","1","3","5","2015-07-22","2015-12-14","76","8","8","8","8","8","8","strict","0.36"
"5903001","https://a2.muscache.com/im/pictures/73562560/5296efcf_original.jpg?aki_policy=large","30658962","2015-04-05","within a few hours","100%","100%","f","https://a2.muscache.com/im/users/30658962/profile_pic/1428322886/original.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'reviews']","f","42.350005827227385","-71.07757406865338","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Fire Extinguisher,Essentials,Hangers,Hair Dryer,Laptop Friendly Workspace}","$325.00","2","3","12","2015-04-20","2016-05-22","85","9","9","9","9","9","9","strict","0.71"
"472070","https://a2.muscache.com/im/pictures/4eb94775-5399-42a0-ad29-984d4c5d375a.jpg?aki_policy=large","814298","2011-07-13","within a few hours","98%","66%","f","https://a0.muscache.com/im/users/814298/profile_pic/1310565817/original.jpg?aki_policy=profile_x_medium","22","['email', 'phone', 'reviews', 'kba']","t","42.35147091712026","-71.08320443523486","Apartment","Entire home/apt","6","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$150.00","6","2","3","2016-03-28","2016-06-25","93","9","10","10","9","10","9","strict","0.55"
"6017574","https://a1.muscache.com/im/pictures/75018408/9cbdef77_original.jpg?aki_policy=large","31235595","2015-04-14","within a day","100%","100%","f","https://a2.muscache.com/im/pictures/958faca8-5a68-4e7f-a8fa-aef28bfd5d68.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.35047673029913","-71.08577905720527","Apartment","Entire home/apt","4","2.0","2","2","Real Bed","{TV,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_50}","$425.00","1","7","15","2015-10-04","2016-08-22","96","10","9","10","10","10","9","strict","1.32"
"11211273","https://a2.muscache.com/im/pictures/b6af30b1-3073-4eb4-83eb-c3dab4a79bb0.jpg?aki_policy=large","18142992","2014-07-15","within an hour","100%","81%","f","https://a2.muscache.com/im/users/18142992/profile_pic/1407438306/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews', 'kba']","t","42.350557088473074","-71.08336259706302","Townhouse","Entire home/apt","3","1.0","1","2","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$199.00","3","1","24","2016-02-26","2016-08-09","93","10","9","10","10","10","9","strict","3.69"
"14085771","https://a2.muscache.com/im/pictures/08702c7d-f8ac-4093-b60c-3e3b5dd14306.jpg?aki_policy=large","19435065","2014-08-04","within an hour","100%","83%","f","https://a1.muscache.com/im/users/19435065/profile_pic/1414938763/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","42.34949953466093","-71.08592548056416","Apartment","Entire home/apt","4","1.0","1","1","Real Bed","{TV,Cable TV,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$310.00","1","1","2","2016-08-12","2016-09-06","90","10","9","10","10","10","8","moderate","2"
"1234740","https://a1.muscache.com/im/pictures/18589313/700ea36c_original.jpg?aki_policy=large","25188","2009-07-10","within a few hours","89%","45%","f","https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium","558","['email', 'phone', 'reviews', 'jumio']","t","42.354496674330846","-71.07241061491042","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Air Conditioning,Kitchen,Pets Allowed,Heating,Washer,Dryer}","$389.00","1","2","9","2013-10-14","2016-04-10","96","10","10","10","9","10","9","super_strict_30","0.25"
"9180947","https://a2.muscache.com/im/pictures/3e9705ed-4ad8-463f-a175-4ba01199741d.jpg?aki_policy=large","47618394","2015-10-28","within an hour","100%","100%","t","https://a2.muscache.com/im/pictures/4bfe942e-8919-4994-b82b-8d5529a4e3e3.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews', 'kba']","t","42.354912066526374","-71.07642598084301","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$145.00","1","2","46","2015-11-09","2016-08-22","97","10","10","10","10","10","10","strict","4.54"
"13391640","https://a2.muscache.com/im/pictures/afbcbdb6-a9b0-4914-95d4-155ac31915db.jpg?aki_policy=large","6032648","2013-04-21","within an hour","80%","100%","f","https://a2.muscache.com/im/users/6032648/profile_pic/1366595627/original.jpg?aki_policy=profile_x_medium","1","['phone', 'facebook', 'reviews']","f","42.35502415844883","-71.0752342569542","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Wireless Internet,Air Conditioning,Kitchen,Smoking Allowed,Pets Allowed,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Essentials,Lock on Bedroom Door,Hair Dryer,Iron,Laptop Friendly Workspace}","$200.00","1","2","11","2016-06-10","2016-08-09","87","9","8","9","9","10","9","flexible","3.67"
"7853079","https://a2.muscache.com/im/pictures/100005943/915f9d4d_original.jpg?aki_policy=large","814298","2011-07-13","within a few hours","98%","66%","f","https://a0.muscache.com/im/users/814298/profile_pic/1310565817/original.jpg?aki_policy=profile_x_medium","22","['email', 'phone', 'reviews', 'kba']","t","42.35061786874974","-71.08279118048424","Apartment","Entire home/apt","6","1.0","3","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials}","$568.00","1","2","21","2015-09-16","2016-08-03","87","9","9","9","9","10","9","strict","1.76"
"4132983","https://a2.muscache.com/im/pictures/79073497/04c99dc6_original.jpg?aki_policy=large","9419684","2013-10-14","within a few hours","96%","68%","f","https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium","313","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","42.34602594062227","-71.07991736263028","Apartment","Entire home/apt","5","1.5","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$363.00","1","3","17","2014-10-05","2016-08-07","89","8","9","9","9","10","9","moderate","0.72"
"7475215","https://a2.muscache.com/im/pictures/4d286aaa-3c76-47bb-a9df-ea623a2e16b5.jpg?aki_policy=large","22348222","2014-10-09","within a few hours","100%","91%","f","https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium","52","['email', 'phone', 'reviews', 'jumio']","t","42.35097324243918","-71.08144480688703","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Wireless Internet,Air Conditioning,Kitchen,Heating,Washer,Dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$150.00","1","7","6","2015-09-30","2016-07-14","97","10","10","10","10","10","9","strict","0.52"
"11980767","https://a2.muscache.com/im/pictures/0098c1e9-2a80-4c45-92b2-fd1ed2f8df70.jpg?aki_policy=large","5241671","2013-02-26","N/A","N/A","N/A","f","https://a2.muscache.com/im/users/5241671/profile_pic/1361915594/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'facebook', 'reviews']","f","42.35128637261623","-71.08865659078783","Apartment","Entire home/apt","4","1.0","0","2","Real Bed","{TV,Kitchen,Indoor Fireplace,Heating,Family/Kid Friendly,Smoke Detector,Essentials,24-Hour Check-in}","$160.00","1","3","2","2016-05-04","2016-05-13","80","10","10","10","10","10","8","moderate","0.47"
"2723274","https://a0.muscache.com/im/pictures/38685664/6fef025e_original.jpg?aki_policy=large","8790904","2013-09-12","within an hour","100%","0%","f","https://a2.muscache.com/im/users/8790904/profile_pic/1426951487/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.34951621234427","-71.07101194500629","Apartment","Entire home/apt","2","1.0","2","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Hot Tub,Indoor Fireplace,Buzzer/Wireless Intercom,Heating,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials}","$250.00","0","2","10","2014-06-20","2016-04-19","96","10","10","10","10","10","10","strict","0.37"
"8737466","https://a2.muscache.com/im/pictures/111143285/8ffefa3a_original.jpg?aki_policy=large","45840601","2015-10-05","within a few hours","100%","64%","f","https://a2.muscache.com/im/users/45840601/profile_pic/1444080316/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'facebook', 'reviews', 'jumio']","t","42.353280344973065","-71.07168886990593","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Pets Allowed,Elevator in Building,Heating,Smoke Detector,Essentials,Hangers}","$169.00","1","5","10","2015-10-09","2016-09-02","97","10","9","10","10","10","10","strict","0.90"
"9228519","https://a2.muscache.com/im/pictures/182cddd8-2bef-4ad9-b7ad-82b62fe4634f.jpg?aki_policy=large","39051883","2015-07-20","within a few hours","100%","100%","f","https://a0.muscache.com/im/users/39051883/profile_pic/1437593722/original.jpg?aki_policy=profile_x_medium","4","['email', 'phone', 'reviews']","f","42.353552237119764","-71.0799048233613","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Wireless Internet,Kitchen,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Safety Card,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_50}","$189.00","1","13","1","2016-08-05","2016-08-05","100","10","10","8","10","10","10","strict","0.88"
"6213822","https://a2.muscache.com/im/pictures/84290db9-decb-4dd1-9233-ee8c01f94d53.jpg?aki_policy=large","4962900","2013-02-04","within an hour","100%","36%","f","https://a2.muscache.com/im/pictures/a307956d-b7c2-4402-bd0b-565a42200c8b.jpg?aki_policy=profile_x_medium","307","['email', 'phone', 'reviews', 'jumio']","t","42.34588119114087","-71.07862399449101","Apartment","Entire home/apt","5","2.0","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Free Parking on Premises,Elevator in Building,Indoor Fireplace,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$183.00","1","2","11","2015-05-19","2016-07-30","95","9","9","9","10","10","9","strict","0.69"
"3673688","https://a2.muscache.com/im/pictures/74263531/c2e97a39_original.jpg?aki_policy=large","18142992","2014-07-15","within an hour","100%","81%","f","https://a2.muscache.com/im/users/18142992/profile_pic/1407438306/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews', 'kba']","t","42.34505121921718","-71.07988910638005","Condominium","Entire home/apt","4","1.0","1","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Suitable for Events,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Essentials,Shampoo}","$699.00","2","1","36","2014-08-04","2015-11-10","86","9","8","10","10","10","8","strict","1.41"
"12865092","https://a2.muscache.com/im/pictures/9c9ca320-055f-4dec-bd6c-11bbb1677d8a.jpg?aki_policy=large","7516089","2013-07-16","within an hour","100%","100%","f","https://a2.muscache.com/im/users/7516089/profile_pic/1406546506/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'facebook', 'reviews']","f","42.34413959667544","-71.08409557166532","Apartment","Entire home/apt","6","1.0","1","3","Real Bed","{TV,Internet,Wireless Internet,Kitchen,Hot Tub,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$100.00","0","1","2","2016-05-17","2016-08-23","60","7","4","9","9","10","7","strict","0.53"
"3591388","https://a0.muscache.com/im/pictures/47087239/61191070_original.jpg?aki_policy=large","18092266","2014-07-14","within a few hours","90%","100%","f","https://a0.muscache.com/im/users/18092266/profile_pic/1405363610/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.349314361895026","-71.08769559204536","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Smoke Detector,Carbon Monoxide Detector}","$275.00","1","3","30","2014-08-04","2016-09-04","97","10","10","9","10","10","9","strict","1.17"
"9473816","https://a2.muscache.com/im/pictures/e4463bb1-4509-4e9f-9a10-1d9f4333c488.jpg?aki_policy=large","16154941","2014-05-29","within a few hours","100%","29%","f","https://a0.muscache.com/im/users/16154941/profile_pic/1440029832/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.35192164447685","-71.07941320706328","Apartment","Entire home/apt","5","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,First Aid Kit,Safety Card,Fire Extinguisher,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$159.00","1","5","2","2016-07-06","2016-07-31","100","10","10","10","10","10","10","moderate","0.94"
"12291029","https://a2.muscache.com/im/pictures/05db14ba-ff48-45c6-befc-fd66e2469e56.jpg?aki_policy=large","32540732","2015-05-03","within an hour","100%","100%","f","https://a2.muscache.com/im/pictures/542b1e45-3eb2-4419-8779-ae43ad557f5b.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews']","f","42.351531357460125","-71.08323670442063","Apartment","Entire home/apt","4","1.0","1","2","Real Bed","{TV,Cable TV,Wireless Internet,Air Conditioning,Kitchen,Heating,Family/Kid Friendly,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$200.00","3","1","19","2016-04-17","2016-08-31","92","9","9","10","10","10","9","flexible","3.96"
"10881994","https://a2.muscache.com/im/pictures/3ff65e6a-12bf-4171-9b02-40046f338dc9.jpg?aki_policy=large","21184200","2014-09-10","within an hour","99%","81%","f","https://a2.muscache.com/im/pictures/b54817f1-c0bd-49db-9a10-306e9450f146.jpg?aki_policy=profile_x_medium","30","['email', 'phone', 'amex', 'reviews', 'kba']","t","42.34903397211097","-71.09096559226589","Apartment","Entire home/apt","6","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Pets Allowed,Elevator in Building,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$207.00","3","1","26","2016-03-11","2016-08-08","86","8","9","9","9","10","8","strict","4.31"
"14388025","https://a2.muscache.com/im/pictures/483d7111-cdde-4dc4-beef-8a48904187ce.jpg?aki_policy=large","38478454","2015-07-14","within a few hours","94%","91%","f","https://a2.muscache.com/im/pictures/d35d6aef-ff1c-41cd-8203-8b280e6a4da7.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.352446027020854","-71.08223438870493","Apartment","Shared room","2","1.0","1","1","Real Bed","{Wireless Internet,Air Conditioning,Heating,Family/Kid Friendly,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Laptop Friendly Workspace,translation missing: en.hosting_amenity_50}","$84.00","1","2","10","2016-08-09","2016-09-04","100","10","10","10","10","10","10","flexible","10"
"4377247","https://a0.muscache.com/im/pictures/57345674/05967c3d_original.jpg?aki_policy=large","22726574","2014-10-19","within a few hours","100%","83%","f","https://a0.muscache.com/im/users/22726574/profile_pic/1413748481/original.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.354685456502786","-71.08154426285475","Apartment","Entire home/apt","3","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace,translation missing: en.hosting_amenity_50}","$259.00","2","2","33","2014-11-08","2016-08-06","97","10","10","10","10","10","10","flexible","1.48"
"7474615","https://a1.muscache.com/im/pictures/94761944/02e04db9_original.jpg?aki_policy=large","22348222","2014-10-09","within a few hours","100%","91%","f","https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium","52","['email', 'phone', 'reviews', 'jumio']","t","42.35069865782065","-71.08233054560111","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Wireless Internet,Air Conditioning,Kitchen,Heating,Washer,Dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$148.00","1","7","3","2015-10-18","2016-04-08","87","8","9","9","9","10","9","strict","0.28"
"13110631","https://a2.muscache.com/im/pictures/bc459307-17cc-4e97-b500-26070f1e97f9.jpg?aki_policy=large","72888191","2016-05-19","within a few hours","100%","95%","f","https://a2.muscache.com/im/pictures/8b197daf-fa70-4e70-a4af-c75aa9c6032e.jpg?aki_policy=profile_x_medium","3","['email', 'phone', 'reviews']","f","42.34336777688831","-71.08295283859246","Apartment","Entire home/apt","3","1.0","0","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Breakfast,Buzzer/Wireless Intercom,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$130.00","2","2","15","2016-06-17","2016-08-30","92","10","10","10","10","10","9","strict","5.42"
"3870046","https://a2.muscache.com/im/pictures/9bea2aa6-5842-4eb2-bbb3-f27a3571c234.jpg?aki_policy=large","17010369","2014-06-19","within a few hours","100%","100%","f","https://a2.muscache.com/im/pictures/b6a7e45e-e83e-4e0b-9e17-b20ad8495d3e.jpg?aki_policy=profile_x_medium","1","['email', 'phone', 'reviews', 'jumio']","t","42.350090918598504","-71.08179656255358","Apartment","Entire home/apt","4","1.0","2","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Smoke Detector,Carbon Monoxide Detector,First Aid Kit,Fire Extinguisher,Shampoo,Iron,Laptop Friendly Workspace}","$300.00","4","2","33","2014-08-25","2016-08-09","94","10","9","10","10","10","9","moderate","1.33"
"789843","https://a2.muscache.com/im/pictures/643edb44-1515-49c0-98c1-feea842d19c0.jpg?aki_policy=large","4161865","2012-11-15","within an hour","100%","80%","f","https://a2.muscache.com/im/users/4161865/profile_pic/1354118685/original.jpg?aki_policy=profile_x_medium","2","['email', 'phone', 'reviews', 'kba']","t","42.35084480245318","-71.08558353723168","Apartment","Entire home/apt","2","1.0","1","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Kitchen,Washer,Dryer,translation missing: en.hosting_amenity_49,translation missing: en.hosting_amenity_50}","$250.00","1","7","2","2014-09-21","2014-09-28","80","10","6","10","10","10","10","strict","0.08"
"2247190","https://a2.muscache.com/im/pictures/55940784/a6d6408e_original.jpg?aki_policy=large","9419684","2013-10-14","within a few hours","96%","68%","f","https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium","313","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","42.346493309225245","-71.07962505197084","Apartment","Entire home/apt","5","1.5","2","3","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$363.00","1","3","14","2014-03-19","2016-07-06","87","9","9","9","9","10","9","moderate","0.46"
"4409819","https://a0.muscache.com/im/pictures/55393312/477972ef_original.jpg?aki_policy=large","9419684","2013-10-14","within a few hours","96%","68%","f","https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium","313","['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']","t","42.35030824970301","-71.07056449725202","Apartment","Entire home/apt","3","1.0","1","2","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Gym,Elevator in Building,Buzzer/Wireless Intercom,Heating,Family/Kid Friendly,Washer,Dryer,Smoke Detector,Carbon Monoxide Detector,Essentials,Shampoo,24-Hour Check-in,Hangers,Hair Dryer,Iron,Laptop Friendly Workspace}","$267.00","1","14","2","2014-11-05","2015-11-02","100","9","10","10","9","10","9","moderate","0.09"
"3410087","https://a2.muscache.com/im/pictures/51249601/c7a7185e_original.jpg?aki_policy=large","17194624","2014-06-24","within a day","96%","95%","f","https://a1.muscache.com/im/users/17194624/profile_pic/1403621649/original.jpg?aki_policy=profile_x_medium","4","['email', 'phone', 'reviews']","f","42.352726837675625","-71.0819361907127","Apartment","Entire home/apt","2","1.0","0","1","Real Bed","{TV,Cable TV,Internet,Wireless Internet,Air Conditioning,Kitchen,Heating,Smoke Detector,Carbon Monoxide Detector,Fire Extinguisher,Essentials}","$119.00","1","2","80","2014-07-13","2016-09-06","83","9","8","9","8","10","8","strict","3.05"
